"Assignment","Reference","Business Area","Posting key","Customer","Branch","Reason code","Text","Document Number","Clrng doc.","Company Code","Profit Center","G/L","User Name","Document Type","Payt Terms","Fiscal Year","Cred.Contr.Area","Doc.Header Text","Document Date","Net due date","Amt in loc.cur.","Clearing","Curr.cash disc.","Discount amount","Local Currency","Entered on","Currency","Amount in DC","Posting Date","Payment date","Disc. Percent 1","Days 1","Days 2","Line item"
"716188","716188","BB30","01","0000701317","0000704561","","5638/00235          /0917738     /101301*/00003988","2700045970","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/07/2011","02/05/2012","25972.10","00/00/0000","0.00","247.70","USD","12/08/2011","USD","25972.10","12/07/2011","02/05/2012","1.000","60","0","001"
"966030","966030","BB30","11","0000701317","","","3585/               /            /       /00000000","2700046098","","1100","0000000120","0003000023","BATCH_USER","YX","1069","2011","IP01","0","12/07/2011","02/05/2012","-953.89","00/00/0000","0.00","0.00","USD","12/09/2011","USD","-953.89","12/07/2011","02/05/2012","1.000","60","0","001"
"716257","716257","BB30","01","0000701317","0000703250","","3588/345320         /0917291     /500020*/00102717","2700046293","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29546.70","00/00/0000","0.00","267.97","USD","12/12/2011","USD","29546.70","12/09/2011","02/07/2012","1.000","60","0","001"
"716258","716258","BB30","01","0000701317","0000703250","","3588/345320         /0917291     /500020*/00102718","2700046294","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29247.35","00/00/0000","0.00","264.97","USD","12/12/2011","USD","29247.35","12/09/2011","02/07/2012","1.000","60","0","001"
"716259","716259","BB30","01","0000701317","0000703250","","3588/345320         /0917291     /500020*/00102719","2700046295","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29371.78","00/00/0000","0.00","266.22","USD","12/12/2011","USD","29371.78","12/09/2011","02/07/2012","1.000","60","0","001"
"716260","716260","BB30","01","0000701317","0000703250","","3588/345320         /0917291     /500020*/00102720","2700046296","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29250.58","00/00/0000","0.00","265.01","USD","12/12/2011","USD","29250.58","12/09/2011","02/07/2012","1.000","60","0","001"
"716261","716261","BB30","01","0000701317","0000703250","","3588/345320        */0917291  *  /500020*/00102721","2700046297","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29177.15","00/00/0000","0.00","264.27","USD","12/12/2011","USD","29177.15","12/09/2011","02/07/2012","1.000","60","0","001"
"716262","716262","BB30","01","0000701317","0000703250","","3588/345895         /1118430     /500020*/00102722","2700046298","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29073.20","00/00/0000","0.00","263.23","USD","12/12/2011","USD","29073.20","12/09/2011","02/07/2012","1.000","60","0","001"
"716263","716263","BB30","01","0000701317","0000703250","","3588/345895         /1118430     /500020*/00102723","2700046299","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29100.43","00/00/0000","0.00","263.50","USD","12/12/2011","USD","29100.43","12/09/2011","02/07/2012","1.000","60","0","001"
"716264","716264","BB30","01","0000701317","0000703250","","3588/345895         /1118430     /500020*/00102724","2700046300","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29096.87","00/00/0000","0.00","263.47","USD","12/12/2011","USD","29096.87","12/09/2011","02/07/2012","1.000","60","0","001"
"716265","716265","BB30","01","0000701317","0000703250","","3588/345895         /1118430     /500020*/00102725","2700046301","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29200.01","00/00/0000","0.00","264.50","USD","12/12/2011","USD","29200.01","12/09/2011","02/07/2012","1.000","60","0","001"
"716266","716266","BB30","01","0000701317","0000703250","","3588/345895         /1118430     /500020*/00102726","2700046302","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29264.97","00/00/0000","0.00","265.15","USD","12/12/2011","USD","29264.97","12/09/2011","02/07/2012","1.000","60","0","001"
"716267","716267","BB30","01","0000701317","0000703250","","3588/345895         /1118430     /500020*/00102727","2700046303","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29004.58","00/00/0000","0.00","262.55","USD","12/12/2011","USD","29004.58","12/09/2011","02/07/2012","1.000","60","0","001"
"716268","716268","BB30","01","0000701317","0000703250","","3588/345320        */0917291  *  /500020*/00102728","2700046304","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29273.57","00/00/0000","0.00","265.24","USD","12/12/2011","USD","29273.57","12/09/2011","02/07/2012","1.000","60","0","001"
"716269","716269","BB30","01","0000701317","0000703250","","3588/345320         /0917291     /500020*/00102729","2700046305","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","29253.23","00/00/0000","0.00","265.03","USD","12/12/2011","USD","29253.23","12/09/2011","02/07/2012","1.000","60","0","001"
"716272","716272","BB30","01","0000701317","0000704561","","5638/00235          /0917736     /101450*/00003995","2700046308","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/09/2011","02/07/2012","26104.64","00/00/0000","0.00","249.02","USD","12/12/2011","USD","26104.64","12/09/2011","02/07/2012","1.000","60","0","001"
"966040","966040","BB30","11","0000701317","","","3585/314782         /0917719     /500020*/00102560","2700046523","","1100","0000000120","0003000023","BATCH_USER","YX","1069","2011","IP01","0","12/09/2011","02/07/2012","-404.12","00/00/0000","0.00","0.00","USD","12/13/2011","USD","-404.12","12/09/2011","02/07/2012","1.000","60","0","001"
"966041","966041","BB30","11","0000701317","","","3585/314782         /0917719     /500020*/00102561","2700046524","","1100","0000000120","0003000023","BATCH_USER","YX","1069","2011","IP01","0","12/09/2011","02/07/2012","-403.33","00/00/0000","0.00","0.00","USD","12/13/2011","USD","-403.33","12/09/2011","02/07/2012","1.000","60","0","001"
"966042","966042","BB30","11","0000701317","","","3585/314782         /0917719     /500020*/00102563","2700046525","","1100","0000000120","0003000023","BATCH_USER","YX","1069","2011","IP01","0","12/09/2011","02/07/2012","-24.00","00/00/0000","0.00","0.00","USD","12/13/2011","USD","-24.00","12/09/2011","02/07/2012","1.000","60","0","001"
"716321","716321","BB30","01","0000701317","","","3585/315502         /1118296     /400000*/00076762","2700046698","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/13/2011","02/11/2012","23585.94","00/00/0000","0.00","200.61","USD","12/14/2011","USD","23585.94","12/13/2011","02/11/2012","1.000","60","0","001"
"716322","716322","BB30","01","0000701317","","","3585/314782        */0917645  *  /500020*/00102731","2700046699","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/13/2011","02/11/2012","26543.22","00/00/0000","0.00","233.43","USD","12/14/2011","USD","26543.22","12/13/2011","02/11/2012","1.000","60","0","001"
"716323","716323","BB30","01","0000701317","","","3585/314782        */0917645  *  /500020*/00102732","2700046700","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/13/2011","02/11/2012","28169.63","00/00/0000","0.00","249.69","USD","12/14/2011","USD","28169.63","12/13/2011","02/11/2012","1.000","60","0","001"
"716324","716324","BB30","01","0000701317","0000704561","","5638/00235          /0917736     /101650*/00002003","2700046701","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/13/2011","02/11/2012","25655.32","00/00/0000","0.00","244.53","USD","12/14/2011","USD","25655.32","12/13/2011","02/11/2012","1.000","60","0","001"
"716338","716338","BB30","01","0000701317","","","3585/315502         /1118296     /400000*/00076771","2700046881","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/14/2011","02/12/2012","23486.49","00/00/0000","0.00","199.61","USD","12/15/2011","USD","23486.49","12/14/2011","02/12/2012","1.000","60","0","001"
"716339","716339","BB30","01","0000701317","","","3585/315502         /1118296     /400000*/00076773","2700046882","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/14/2011","02/12/2012","23287.36","00/00/0000","0.00","197.62","USD","12/15/2011","USD","23287.36","12/14/2011","02/12/2012","1.000","60","0","001"
"716398","716398","BB30","01","0000701317","0000005512","","3586/332450         /1118657     /400000*/00076831","2700047391","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/18/2011","02/16/2012","22657.44","00/00/0000","0.00","195.32","USD","12/19/2011","USD","22657.44","12/18/2011","02/16/2012","1.000","60","0","001"
"716399","716399","BB30","01","0000701317","0000005512","","3586/332450         /1118657     /400000*/00076826","2700047392","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/18/2011","02/16/2012","22314.12","00/00/0000","0.00","191.89","USD","12/19/2011","USD","22314.12","12/18/2011","02/16/2012","1.000","60","0","001"
"716400","716400","BB30","01","0000701317","0000005512","","3586/332450         /1118657     /400000*/00076830","2700047393","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/18/2011","02/16/2012","22220.22","00/00/0000","0.00","190.95","USD","12/19/2011","USD","22220.22","12/18/2011","02/16/2012","1.000","60","0","001"
"716401","716401","BB30","01","0000701317","0000703250","","3588/345320        */0917291  *  /500020*/00102734","2700047394","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/16/2011","02/14/2012","28818.29","00/00/0000","0.00","260.69","USD","12/19/2011","USD","28818.29","12/16/2011","02/14/2012","1.000","60","0","001"
"716402","716402","BB30","01","0000701317","0000703250","","3588/345320         /0917291     /500020*/00102735","2700047395","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/16/2011","02/14/2012","29492.41","00/00/0000","0.00","267.42","USD","12/19/2011","USD","29492.41","12/16/2011","02/14/2012","1.000","60","0","001"
"716403","716403","BB30","01","0000701317","0000703250","","3588/345320         /0917291     /500020*/00102736","2700047396","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/16/2011","02/14/2012","29849.15","00/00/0000","0.00","270.99","USD","12/19/2011","USD","29849.15","12/16/2011","02/14/2012","1.000","60","0","001"
"716404","716404","BB30","01","0000701317","0000703250","","3588/345320         /0917291     /500020*/00102737","2700047397","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/16/2011","02/14/2012","29732.62","00/00/0000","0.00","269.83","USD","12/19/2011","USD","29732.62","12/16/2011","02/14/2012","1.000","60","0","001"
"716407","716407","BB30","01","0000701317","0000704561","","5638/00235          /0917733     /101824*/00002010","2700047400","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/16/2011","02/14/2012","26503.20","00/00/0000","0.00","253.01","USD","12/19/2011","USD","26503.20","12/16/2011","02/14/2012","1.000","60","0","001"
"716408","716408","BB30","01","0000701317","0000704561","","5638/00235          /0917733     /101824*/00002011","2700047401","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/16/2011","02/14/2012","26464.34","00/00/0000","0.00","252.62","USD","12/19/2011","USD","26464.34","12/16/2011","02/14/2012","1.000","60","0","001"
"716442","716442","BB30","01","0000701317","0000005512","","3586/332450         /1118657     /400000*/00076843","2700047620","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/19/2011","02/17/2012","22784.79","00/00/0000","0.00","196.60","USD","12/20/2011","USD","22784.79","12/19/2011","02/17/2012","1.000","60","0","001"
"716443","716443","BB30","01","0000701317","0000005512","","3586/332450         /1118657     /400000*/00076847","2700047621","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/19/2011","02/17/2012","22505.33","00/00/0000","0.00","193.80","USD","12/20/2011","USD","22505.33","12/19/2011","02/17/2012","1.000","60","0","001"
"716444","716444","BB30","01","0000701317","0000005512","","3586/332450         /1118657     /400000*/00076844","2700047622","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/19/2011","02/17/2012","22701.18","00/00/0000","0.00","195.76","USD","12/20/2011","USD","22701.18","12/19/2011","02/17/2012","1.000","60","0","001"
"716476","716476","BB30","01","0000701317","","","3585/315502         /1118297     /400000*/00076862","2700047785","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/20/2011","02/18/2012","22811.44","00/00/0000","0.00","192.86","USD","12/21/2011","USD","22811.44","12/20/2011","02/18/2012","1.000","60","0","001"
"716477","716477","BB30","01","0000701317","","","3585/315502         /1118297     /400000*/00076863","2700047786","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/20/2011","02/18/2012","23071.49","00/00/0000","0.00","195.46","USD","12/21/2011","USD","23071.49","12/20/2011","02/18/2012","1.000","60","0","001"
"716478","716478","BB30","01","0000701317","","","3585/315502         /1118297     /400000*/00076867","2700047787","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/20/2011","02/18/2012","22830.60","00/00/0000","0.00","193.06","USD","12/21/2011","USD","22830.60","12/20/2011","02/18/2012","1.000","60","0","001"
"716479","716479","BB30","01","0000701317","0000005512","","3586/332450         /1118657     /400000*/00076872","2700047788","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/20/2011","02/18/2012","23310.80","00/00/0000","0.00","201.86","USD","12/21/2011","USD","23310.80","12/20/2011","02/18/2012","1.000","60","0","001"
"716480","716480","BB30","01","0000701317","0000005512","","3586/332450         /1118657     /400000*/00076873","2700047789","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/20/2011","02/18/2012","22674.22","00/00/0000","0.00","195.49","USD","12/21/2011","USD","22674.22","12/20/2011","02/18/2012","1.000","60","0","001"
"716523","716523","BB30","01","0000701317","","","3585/315502         /1118296     /400000*/00076907","2700047908","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/21/2011","02/19/2012","23258.85","00/00/0000","0.00","197.34","USD","12/22/2011","USD","23258.85","12/21/2011","02/19/2012","1.000","60","0","001"
"716524","716524","BB30","01","0000701317","","","3585/315502         /1118296     /400000*/00076905","2700047909","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/21/2011","02/19/2012","22457.86","00/00/0000","0.00","189.33","USD","12/22/2011","USD","22457.86","12/21/2011","02/19/2012","1.000","60","0","001"
"716525","716525","BB30","01","0000701317","","","3585/315502         /1118296     /400000*/00076896","2700047910","","1100","0000000120","0003000023","BATCH_USER","YW","1069","2011","IP01","","12/21/2011","02/19/2012","23319.44","00/00/0000","0.00","197.94","USD","12/22/2011","USD","23319.44","12/21/2011","02/19/2012","1.000","60","0","001"
